id,label,evidence,uni_cov,bi_cov,rougeL
5dac2d75-279d-4d80-82b8-94537bac1679,extrinsic,"Bắt đầu từ ngày 6, người dân làng tổ chức rước lễ rước cờ tới đền Mẫu, rước cơm chay lên đền Thượng và ngày chính hội tổ chức hội trận, tái hiện lại cảnh Thánh Gióng phá giặc Ân. Các ngày từ 10 đến 12 được tiếp nối bằng các lễ rửa khí giới, rước cờ báo tin thắng trận với trời đất và cuối cùng là lễ khao quân, đến đêm có hát chèo. Ngoài lễ hội chính tại làng Phù Đổng, một vài nơi khác cũng tổ chức hội Gióng như hội đền Sóc ở xã Xuân Đỉnh huyện Từ Liêm, hội Sóc Sơn ở huyện Sóc Sơn, hội Phù Thánh Gióng ở làng Chi Nam, xã Lệ Chi huyện Gia Lâm.",0.21875,0.03614457831325301,0.18681318644094919
8747f6ba-84d8-4abc-b3cf-da39d730c3e5,extrinsic,"Đây là món ăn dân dã trong các gia đình Việt Nam. Thịt lợn kho (thường là thịt mỡ hoặc nửa nạc nửa mỡ) kho với nước mắm, hạt tiêu, hành.",0.2708333333333333,0.09375,0.29729729679729733
50e302c3-28b6-4c06-a7b7-5ee6914905e6,no,"Kế hoạch ban đầu là 10 đêm nhạc tại Luân Đôn, Paris, Thành phố New York và Mumbai. Randy Phillips, chủ tịch của AEG Live khẳng định chỉ riêng 10 buổi diễn đầu cũng đã mang về cho Jackson khoản thu nhập gần 50 triệu bảng Anh. Chương trình tại Luân Đôn tăng lên 50 đêm nhạc sau khi phá vỡ kỷ lục bán vé: hơn 1 triệu vé bán ra trong chưa đầy 2 tiếng. Jackson luyện tập tại Staples Center, Los Angeles trong tuần trước buổi diễn dưới chỉ đạo của biên đạo Kenny Ortega.",0.3157894736842105,0.12949640287769784,0.28048780442088045
b1471858-da4d-42d6-bdd5-cdce60a9d0ee,extrinsic,"Giám mục Roma được gọi là Giáo hoàng, và Roma là nơi quan trọng từ thời kỳ đầu của Cơ Đốc giáo do hai tông đồ Pedro và Paulo tử đạo tại đây. Các giám mục của Roma cũng được nhìn nhận là những người kế thừa của Pedro.",0.1780821917808219,0.0,0.1923076918076923
6a631f82-acfd-40e7-8512-c9da4d668814,no,"Tại nhiều nơi, người da đỏ tổ chức chiến đấu chống lại quân Mỹ nhưng cuối cùng họ vẫn bị đánh bại. Có khoảng 100 cuộc chiến và hàng chục ngàn trận chiến nhỏ khác đã diễn ra từ năm 1783 đến 1924.",0.2391304347826087,0.1111111111111111,0.35483870929448497
937aea1d-8b39-476c-859e-8141ed8aa3ff,extrinsic,"Trong Chương trình New Frontiers, NASA đề xuất một phi vụ đổ bộ ""Venus In-Situ Explorer"" nhằm nghiên cứu điều kiện bề mặt và khảo sát khoáng chất của regolith. Robot sẽ được trang bị một máy khoan lấy mẫu để nghiên cứu đất và những mẫu đá chưa bị phong hóa dưới điều kiện khắc nghiệt tại bề mặt hành tinh. Một phi vụ khác nhằm nghiên cứu bề mặt và khí quyển, ""Surface and Atmosphere Geochemical Explorer"" (SAGE), là một ứng cử viên trong New Frontiers năm 2009, nhưng nó đã không được lựa chọn để triển khai.",0.2755102040816326,0.09655172413793103,0.21965317874502988
be725270-230c-4bcf-aaac-160d085a6bce,intrinsic,"Sau khi tốt nghiệp đại học, Einstein đã mất gần hai năm khó khăn trong việc tìm một vị trí giảng dạy, cuối cùng bố của Marcel Grossmann nhờ quen biết với giám đốc cục sáng chế đã giúp ông làm việc tại Bern, ở Cục liên bang về sở hữu trí tuệ, cục bằng sáng chế, với vị trí là người kiểm tra các bằng sáng chế. Ông đánh giá các sáng chế cho các thiết bị điện từ. Năm 1903, ông vào biên chế lâu năm của Cục sáng chế Thụy Sĩ, mặc dù ông đã vượt qua sự đề bạt cho đến khi ông ""nắm bắt được công nghệ máy móc"".",0.29347826086956524,0.1347517730496454,0.2721893487330275
d6c68812-f9ce-497a-9baa-afdb659d4ae2,no,"Trong các cuộc họp Viện nguyên lão thường thể hiện sức mạnh qua những hành động riêng của mình, thậm chí chống lại ý muốn của người chủ trì nếu muốn. Người chủ trì bắt đầu cuộc họp bằng một bài phát biểu, và sau đó sẽ hỏi ý kiến các nguyên lão tham gia thảo luận theo thứ tự thâm niên.",0.39655172413793105,0.2077922077922078,0.3399999995512
13fd39a7-ae6d-450b-b8de-4c1d07e47894,no,"Birmingham trở nên nổi bật trong chính trị quốc gia nhờ các chiến dịch nhằm cải cách chính trị vào đầu thế kỷ 19, khi Thomas Attwood và Liên minh Chính trị Birmingham đưa quốc gia đến bờ vực nội chiến trong ""Các Ngày tháng 5"", trước khi thông qua Đạo luật Đại Cải cách vào năm 1832. Các cuộc tụ tập của Liên minh tại Newhall Hill vào năm 1831 và 1832 là những hội nghị chính trị lớn nhất từng diễn ra tại Anh Quốc. Huân tước xứ Durham John Lambton là người soạn thảo đạo luật, viết rằng ""quốc gia nợ cải cách cho Birmingham, và cứu giúp của họ từ thời cách mạng"".",0.21839080459770116,0.11023622047244094,0.2077922075115534
bf4d8d81-8760-4941-90b7-0a4d1537d9a4,intrinsic,"Người Việt có mức sống rất thấp, nghèo đói phổ biến trên toàn đất nước, đặc biệt ở miền Bắc và miền Trung. Ở nông thôn tồn tại mâu thuẫn giữa địa chủ và tá điền còn ở thành thị có sự tương phản giữa tầng lớp tư sản, quan chức cao cấp và thị dân lớp dưới.",0.18823529411764706,0.04065040650406504,0.18181818131921484
64aef800-308b-426b-a34b-459c7eba08d2,intrinsic,"Roma đã bắt đầu sáp nhập các tỉnh mới của nó từ thế kỷ thứ 3 trước Công nguyên, và quá trình này kéo dài suốt bốn thế kỷ trước khi lãnh thổ của nó đạt đến mức cực đỉnh, và theo chiều hướng là một ""đế chế"" trong khi vẫn cai trị như là một nhà nước cộng hòa. Các tỉnh Cộng hòa thì được cai quản bởi các viên cựu chấp chính quan và cựu pháp quan, vốn được bầu hàng năm và nắm giữ quyền lực tuyệt đối . Với việc tập trung quá nhiều của cải cũng như sức mạnh quân đội trong tay của một vài người thông qua quyền cai trị các tỉnh, nó đã trở thành nhân tố chính trong quá trình chuyển từ nhà nnước cộng hòa sang chế độ quân chủ chuyên chế.",0.18487394957983194,0.054945054945054944,0.1862745094146482
c6d5a788-aa6c-4248-9562-1caeceb71c2d,intrinsic,"Trạm cư trú đầu tiên được thiết lập tại Nam Cực vào năm 1786 bởi các ngư dân săn hải cẩu Anh Mỹ. Họ đã lập những trạm cư trú tạm thời trên đảo Georgia để sống qua mùa đông Nam Cực trong thời gian một năm hay nhiều hơn. Trong suốt thời kỳ săn cá voi (kết thúc vào năm 1966), số dân trên toàn châu lục là khoảng 1.000 người (có những năm vượt 2.000 người) vào mùa hè và 200 người vào mùa đông.",0.24358974358974358,0.08849557522123894,0.26470588195685557
80b1b0b3-d3d7-4048-8768-2c7a58650871,extrinsic,"Các giả thuyết khoa học về nguồn gốc của muối trong nước biển đã bắt đầu có từ thời Edmond Halley vào năm 1715, người cho rằng muối và các khoáng chất khác đã được đưa ra biển bởi các con sông, do chúng được lọc qua các lớp đất nhờ mưa. Khi ra tới biển, các muối này có thể được giữ lại và cô đặc hơn nhờ quá trình bay hơi của nước (xem Chu trình thủy học).",0.3333333333333333,0.12380952380952381,0.23333333293458333
34e2663b-be98-4afb-b045-d1124befdea4,extrinsic,"Chúng ta còn đang đau buồn về cái chết của Ðức Thánh Cha Gioan Phaolô đệ nhất (dân chúng vỗ tay). Và lúc này đây các Vị Hồng y đáng kính đã chọn một Vị Giám mục mới của Roma. Các ngài đã chọn một vị đến từ một xứ sở xa xôi, xa xôi, nhưng luôn luôn gần gũi bởi sự hiệp thông đức tin và trong truyền thống Kitô.",0.20512820512820512,0.04716981132075472,0.21848739450632013
2e2400f9-08f7-4346-8a29-dad6ac596824,intrinsic,"Các tiếp cận trong hệ thống giáo dục Ả Rập Xê Út bị cáo buộc là khuyến khích chủ nghĩa khủng bố Hồi giáo, dẫn đến các nỗ lực cải cách. Sau các vụ tấn công ngày 11 tháng 9 năm 2001, chính phủ đặt mục tiêu giải quyết hai vấn đề là khuyến khích chủ nghĩa cực đoan và giáo dục đại học không tương thích với kinh tế hiện đại, bằng cách hiện đại hoá với tốc độ châm hệ thống giáo dục thông qua chương trình cải cách ""Tatweer"". Chương trình Tatweer được tường thuật là có ngân sách khoảng 2 tỷ USD và tập trung vào việc chuyển đổi việc giảng dạy ra khỏi phương thức truyền thống là học thuộc lòng và học vẹt để hướng đến khuyến khích sinh viên phân tích và giải quyết vấn đề. Nó cũng đặt mục tiêu lập ra một hệ thống giáo dục cung cấp đào tạo có nền tảng thế tục và nghề nghiệp hơn.",0.25806451612903225,0.12429378531073447,0.22727272695822315
45bcfa47-27ff-4771-bbff-15218c0eb5e0,extrinsic,"Định luật ma sát cho quả cầu nhỏ trong chất lỏng nhớt giống nước được khám phá bởi George Stokes. Ông chỉ ra đối với vận tốc nhỏ, lực ma sát tỉ lệ với vận tốc, và bán kính của hạt. Định luật ma sát cho quả cầu nhỏ trong chất lỏng nhớt giống nước được khám phá bởi George Stokes. Ông chỉ ra đối với vận tốc nhỏ, lực ma sát tỉ lệ với vận tốc, và bán kính của hạt. Quan hệ này được sử dụng để tính toán hạt chuyển động được một quãng đường bao nhiêu trong nước do chuyển động nhiệt ngẫu nhiên của nó, và Einstein chú ý là với những quả cầu kích thước khoảng một micron, chúng có thể di chuyển với vận tốc vài micron trong một giây. Chuyển động này đã được quan sát bởi nhà thực vật học Robert Brown dưới kính hiển vi, hay chuyển động Brown.",0.34,0.09615384615384616,0.2290748895006695
8b79fd8a-cd82-41b4-8afd-696aef81bdc5,intrinsic,"Chu công Đán cũng cho xây thành Lạc Ấp (nay thuộc Tây Công, Lạc Dương) để làm căn cứ địa phòng bị các cuộc phản loạn ở phía đông.",0.14583333333333334,0.034482758620689655,0.19047618997732427
82c71dc7-f984-40b0-923c-eda27660195c,no,"Obote bị lật đổ sau cuộc đảo chính quân sự, đất nước rơi vào chế độ cai trị độc tài và khát máu của Idi Amin, rồi chính Amin cũng bị lật dổ do sự can thiệp của quân đội Tanzania năm 1979. Đất nước rơi vào tình trạng vô tổ chức về mặt chính trị, kinh tế bị tàn phá, nạn cướp bóc gia tăng do không ai kiểm soát các phần tử quân sự.",0.6833333333333333,0.4235294117647059,0.6406249995395508
2c12b1db-a3cb-4dd5-bafa-fbd4c85cff8e,intrinsic,"Hoài Hà và các chi lưu phát nguyên từ khu vực tây nam của Hà Nam, chảy về phía đông vào An Huy, cũng nổi tiếng với nạn lũ lụt. Năm 1949, chính quyền Cộng hòa Nhân dân Trung Hoa đã cho tiến hành chương trình kiểm soát nguồn nước quy mô lớn đầu tiên của mình ở lưu vực Hoài Hà.",0.29577464788732394,0.09473684210526316,0.33644859766267793
100d70a8-90b3-4633-b484-04d22dd1c21d,no,"Điều ngạc nhiên nhất của chiến dịch trên bộ là tỷ lệ thương vong thấp của liên quân. Điều này vì quân Iraq không thể tìm ra một biện pháp phản công thích hợp đối với những ống nhòm hồng ngoại và loại đạn năng lượng động lực từ các xe M1 Abrams. Phương tiện này cho phép những chiếc xe tăng liên quân chiến đấu và tiêu diệt một cách hiệu quả các xe tăng Iraq từ khoảng cách xa gấp ba lần khoảng cách có thể tác chiến của xe tăng Iraq. Các lực lượng Iraq cũng không thể lợi dụng ưu thế có thể có từ việc sử dụng chiến thuật chiến tranh đô thị - chiến đấu bên trong Thành phố Kuwait, có thể gây ra những thương vong đáng kể đối với các lực lượng tấn công.",0.27184466019417475,0.1,0.20618556664316082
0ab15305-94f6-4ba4-a575-9eda81c0fe38,extrinsic,"Người Việt cũng có một số món ăn chay theo đạo Phật được chế biến từ các loại thực vật, không có nguồn thực phẩm từ động vật. Tuy nhiên, trong cộng đồng thì lại có rất ít người ăn chay trường, chỉ có các sư thầy trong các chùa hoặc người bị bệnh nặng buộc phải ăn kiêng.",0.20833333333333334,0.037037037037037035,0.24347826037595463
4f7a4764-af09-406d-b1e8-814c7e2264ef,no,"Để bày tỏ sự ủng hộ đảng Bolshevik, ngày Quốc tế Lao động 18 tháng 4 (1 tháng 5) năm 1917, công nhân Nga biểu tình đòi hoà bình, dân chủ. Trong khi đó bộ trưởng ngoại giao của Chính phủ lâm thời gửi công hàm cho các nước phe Hiệp ước cam kết theo đuổi chiến tranh đến cùng gây sự phẫn nộ trong dân chúng.",0.15492957746478872,0.07142857142857142,0.23655913945982196
88015933-41af-4ef0-8f60-33934509e122,extrinsic,"Bồ Đào Nha đã phát triển một nền văn hoá đặc trưng, chịu ảnh hưởng từ nhiều nền văn minh khác nhau trên khắp Địa Trung Hải và lục địa châu Âu, hoặc được đưa đến khi Bồ Đào Nha có vai trò tích cực trong Thời đại Khám phá. Quỹ Calouste Gulbenkian được thành lập vào năm 1956 tại Lisboa. Trong các thập niên 1990 và 2000, Bồ Đào Nha hiện đại hoá cơ sở hạ tầng văn hoá công cộng, như Trung tâm văn hoá Belém tại Lisboa, Quỹ Serralves và Casa da Música tại Porto, cũng như các hạ tầng văn hoá công cộng mới như thư viện và phòng hoà nhạc đô thị trên khắp đất nước. Bồ Đào Nha có 15 di sản thế giới UNESCO tính đến năm 2013, xếp thứ tám tại châu Âu.",0.2616822429906542,0.15286624203821655,0.20792079170669547
7a2b9f98-3eb0-44d8-9c93-eb7ab6fbe335,no,"Nhiều thuộc địa châu Phi và châu Á bắt đầu giành lại độc lập trong thập kỷ 1960. Cuối cùng, đã có suy nghĩ lạc quan rằng những nước kém phát triển sẽ trở thành những nước phát triển, nhưng tình hình kinh tế của họ nói chung là rất kém sau khi đã giành được độc lập. Các cuộc nội chiến và những kẻ độc tài làm suy yếu các xã hội và các nền kinh tế địa phương – nguyên nhân của nó thỉnh thoảng là bắt nguồn từ chủ nghĩa thực dân mới và một phần vì Hoa Kỳ (xem Chủ nghĩa Sô vanh, và học thuyết quốc gia phụ thuộc). Hiện nay, nhiều quốc gia Mỹ Latin và châu Á đang bắt đầu chuyển tiếp để trở thành quốc gia thuộc thế giới thứ nhất; đa số các nước châu Phi và Trung Đông, tuy vậy, vẫn còn đang ở tình trạng trì trệ.",0.28695652173913044,0.17647058823529413,0.31481481448495374
ac3c0b7d-10a0-458b-96aa-11a3a73fde5c,no,Chylomicron sau khi mất triglyceride trở thành các hạt còn lại (chylomicron remnant) và được vận chuyển đến gan để được xử lý tiếp.,0.3793103448275862,0.17142857142857143,0.3255813948815576
844a3d85-58e4-4374-aecf-a63147a766e7,extrinsic,"Sau khi nhà Thanh sụp đổ vào năm 1911, Ngoại Mông Cổ tuyên bố độc lập từ nhà Thanh, và đến năm 1921 thiết lập nền độc lập thực tế từ Trung Hoa Dân Quốc. Ngay sau đó, quốc gia nằm dưới quyền kiểm soát của Liên Xô, là thế lực giúp đỡ họ độc lập khỏi Trung Quốc. Năm 1924, Cộng hòa Nhân dân Mông Cổ được tuyên bố thành lập, trở thành một quốc gia vệ tinh của Liên Xô. Trước biến động tại Liên Xô và Đông Âu, Mông Cổ tiến hành cách mạng dân chủ hòa bình vào đầu năm 1990.",0.2261904761904762,0.07352941176470588,0.21249999960125
9f25243a-c6ec-4a64-8efa-25a2e43586a9,no,"Vào năm 336 TCN, Philipos bị ám sát tại lễ cưới của con gái ông là Cleopatra của Macedonia với vua Alexandros I của Epirus. Người ta nói rằng, kẻ ám sát là một sủng thần trước đây của nhà vua - một nhà quý tộc trẻ bất mãn Pausanias, ông ta trở nên thù oán vua Philippos II vì nhà vua đã bỏ mặc một lời than phiền mà ông ta đã đưa ra.",0.171875,0.07865168539325842,0.21782178184883835
0a809c5a-2c71-469f-9912-787aa39d5efe,no,"Dự trữ ngoại hối của Trung Quốc đạt 2.850 tỷ USD vào cuối năm 2010, là nguồn dự trữ ngoại hối lớn nhất thế giới cho đến đương thời. Năm 2012, Trung Quốc là quốc gia tiếp nhận đầu tư trực tiếp nước ngoài (FDI) nhiều nhất thế giới, thu hút 253 tỷ USD. Trung Quốc cũng đầu tư ra hải ngoại, tổng FDI ra ngoại quốc trong năm 2012 là 62,4 tỷ USD, các công ty Trung Quốc cũng tiến hành những vụ thu mua lớn các hãng ngoại quốc.",0.3389830508474576,0.1702127659574468,0.2698412695634921
f3c34d79-9e30-47ad-a2c1-6f1973dccf38,extrinsic,Đế quốc Nhật Bản khẳng định quyền thống trị tại Đông Á và Thái Bình Dương. Đức Quốc xã và Phát xít Ý quân phiệt hóa và đe dọa xâm lấn trong khi đó Anh Quốc và Pháp cố nhân nhượng để tránh một cuộc chiến tranh tại châu Âu.,0.21428571428571427,0.12359550561797752,0.21568627400999613
d0ee8f51-dae7-4f91-95c8-1c6430a4b4bb,no,"Trong thế kỷ XVI và XVII, Đế quốc Ottoman là một trong những thực thể chính trị mạnh nhất thế giới, các nước mạnh ở Đông Âu luôn bị đe dọa bởi sự mở rộng thường xuyên của nó qua Balkan và phần phía nam của Liên bang Ba Lan-Litva. Hải quân của nó cũng là một lực lượng rất mạnh ở Địa Trung Hải. Nhiều lần, quân đội Ottoman đã tấn công Trung Âu, bao vây Viên năm 1529 và một lần nữa năm 1683 trong nỗ lực chinh phục lãnh địa của gia tộc Habsburg, và cuối cùng chỉ bị đẩy lui bởi một liên minh to lớn của các nước mạnh tại châu Âu cả trên bộ và trên biển. Nó là quyền lực duy nhất không thuộc châu Âu đã thách thức được sự nổi lên về quyền lực của phương Tây trong khoảng giữa thế kỷ XV và thế kỷ XX, tới mức nó đã trở thành một phần trong tổng thể của chính trị cân bằng quyền lực châu Âu, vì thế làm giảm bớt sự khác biệt giữa hai bên.",0.2543859649122807,0.16145833333333334,0.2594142256683181
4dc2e487-8f65-4902-aa18-2ccc85265be8,extrinsic,"UNAIDS ước tính có 430.000 trẻ em bị nhiễm HIV trên toàn thế giới trong năm 2008 (19% là các ca nhiễm mới), chủ yếu là từ đường mẹ sang con, và thêm 65.000 ca lây nhiễm đã được ngăn chặn thông qua việc cung cấp điều trị dự phòng kháng virus cho phụ nữ nhiễm HIV dương tính.",0.3076923076923077,0.09009009009009009,0.23999999950540798
84c19fbe-02c2-41ab-90d8-ba9613c3d0e1,no,"Giữa thập niên 1990, Việt Nam bắt đầu hội nhập vào cộng đồng quốc tế. Năm 1994, Việt Nam bình thường hóa quan hệ ngoại giao với Hoa Kỳ, và một năm sau đó, Việt Nam gia nhập khối ASEAN. Hiện nay, Việt Nam là thành viên của 63 tổ chức quốc tế như Liên Hiệp Quốc (ECOSOC, UNESCO), Cộng đồng Pháp ngữ, ASEAN, APEC,... Ngày 11 tháng 1 năm 2007, Việt Nam chính thức trở thành thành viên thứ 150 của Tổ chức Thương mại Thế giới (WTO) sau 11 năm đàm phán.",0.2926829268292683,0.109375,0.21518987302155104
78dbdb1d-12bd-4ec7-a426-33249da55a56,intrinsic,Thành phố trải qua tái phát triển quy mô lớn trong các thập niên 1950 và 1960. Quá trình này gồm có các bất động sản cao tầng quy mô lớn như Castle Vale.,0.15789473684210525,0.05970149253731343,0.18666666616746663
34d0198f-9686-4262-921f-4b81002fab32,no,"Cuối cùng, tuyến đường đã được mở vào năm 1955 và hiện nay đang là một phần của Tuyến B.",0.37037037037037035,0.125,0.4210526310914128
d1e1aa59-a5c1-415c-a248-1f721e30cb82,intrinsic,"Sự mở rộng hàng hải của châu Âu, nhờ vào vị trí địa lý của họ, phần lớn là nhờ ở các nước lục địa gần bờ biển Đại tây dương: Bồ Đào Nha, Tây Ban Nha, Anh Quốc, Pháp, Hà Lan. Đế quốc Bồ Đào Nha và Đế quốc Tây Ban Nha ban đầu là những kẻ chinh phục lớn mạnh nhất và có ảnh hưởng lớn nhất, nhưng chỉ một thời gian ngắn sau nó đã được chuyển giao cho Anh Quốc, Pháp và Hà Lan những nước này thống trị Đại Tây Dương. Trong một loạt những cuộc chiến, diễn ra vào thế kỷ XVII và thế kỷ XVIII, lên tới cực điểm với những cuộc chiến thời Napoleon, Anh Quốc nổi lên là siêu cường đầu tiên của thế giới. Nó là một đế quốc trải dài khắp quả đất, kiểm soát, ở lúc cực điểm, gần một phần tư bề mặt lục địa thế giới, trên đó ""Mặt trời không bao giờ lặn"".",0.3177570093457944,0.14054054054054055,0.27350427319891885
731de0cf-34a0-4c75-ba4e-4da50dd71be9,extrinsic,"Từ cuối tháng 6 đến đầu tháng 12 là mùa mưa. Trong thời gian này, con sông Niger thường gây ra lũ lụt, đồng thời tạo nên Đồng bằng nội Niger. Maii có nhiều nguồn tài nguyên thiên nhiên đáng kể, với vàng, uranium, phosphate, kaolinit, muối và đá vôi là các tài nguyên đang được khác thác rộng rãi nhất. Mali phải đối mặt với nhiều thử thách về môi trường, bao gồm sự sa mạc hóa, phá rừng, xói mòn đất, và thiếu nguồn cung cấp nước sạch.",0.30392156862745096,0.08,0.2619047614360119
295e135c-01b0-4417-b79d-60babf549eae,no,"Bài diễn văn từ biệt của Washington (được công bố trong hình thức một lá thư gởi đến công chúng vào năm 1796) là một trong những lời tuyên bố có sức ảnh hưởng nhất về chủ nghĩa cộng hòa. Lá thư này phần lớn được Washington tự thảo ra cùng với sự giúp đỡ của Hamilton. Lá thư nhắn nhủ về nhu cầu và tầm quan trọng của sự thống nhất quốc gia, giá trị của Hiến pháp Hoa Kỳ và pháp quyền, những độc hại của các đảng phái chính trị và những đức tính đáng quý của một công dân cộng hòa.",0.4868421052631579,0.27049180327868855,0.5061728390794086
